,ADC channel,average,error
159,1095.0,651.6666666666666,47.33333333333337
160,1105.0,628.6666666666666,9.666666666666629
161,1115.0,603.3333333333334,18.33333333333337
162,1125.0,609.3333333333334,16.66666666666663
163,1135.0,579.0,23.0
164,1145.0,625.0,19.0
165,1155.0,603.6666666666666,46.33333333333337
166,1165.0,597.0,20.0
167,1175.0,607.3333333333334,43.66666666666663
168,1185.0,605.3333333333334,22.66666666666663
169,1195.0,581.0,46.0
170,1205.0,594.3333333333334,21.33333333333337
171,1215.0,606.0,57.0
172,1225.0,592.6666666666666,10.666666666666629
173,1235.0,608.3333333333334,23.66666666666663
174,1245.0,594.3333333333334,28.33333333333337
175,1255.0,597.0,39.0
176,1265.0,583.6666666666666,20.66666666666663
177,1275.0,571.3333333333334,28.33333333333337
178,1285.0,604.3333333333334,18.33333333333337
179,1295.0,590.6666666666666,20.33333333333337
180,1305.0,606.3333333333334,26.33333333333337
181,1315.0,577.6666666666666,30.33333333333337
182,1325.0,597.0,35.0
183,1335.0,600.6666666666666,44.66666666666663
184,1345.0,605.3333333333334,14.333333333333371
185,1355.0,603.0,2.0
186,1365.0,604.3333333333334,16.66666666666663
187,1375.0,600.0,28.0
188,1385.0,570.6666666666666,59.33333333333337
189,1395.0,620.6666666666666,17.66666666666663
190,1405.0,591.6666666666666,8.333333333333371
191,1415.0,590.0,24.0
192,1425.0,595.3333333333334,10.333333333333371
193,1435.0,594.6666666666666,50.66666666666663
194,1445.0,581.0,13.0
195,1455.0,597.6666666666666,29.33333333333337
196,1465.0,595.3333333333334,16.66666666666663
197,1475.0,596.6666666666666,11.666666666666629
198,1485.0,554.0,30.0
199,1495.0,589.3333333333334,28.33333333333337
200,1505.0,593.3333333333334,49.33333333333337
201,1515.0,597.3333333333334,21.66666666666663
202,1525.0,595.6666666666666,53.33333333333337
203,1535.0,601.3333333333334,32.66666666666663
204,1545.0,584.6666666666666,22.33333333333337
205,1555.0,593.0,11.0
206,1565.0,590.3333333333334,23.66666666666663
207,1575.0,600.0,34.0
208,1585.0,597.6666666666666,27.33333333333337
209,1595.0,581.6666666666666,38.66666666666663
210,1605.0,604.3333333333334,27.66666666666663
211,1615.0,600.3333333333334,21.33333333333337
212,1625.0,601.6666666666666,29.33333333333337
213,1635.0,603.6666666666666,30.66666666666663
214,1645.0,605.0,19.0
215,1655.0,612.0,4.0
216,1665.0,564.3333333333334,7.666666666666629
217,1675.0,612.6666666666666,11.666666666666629
218,1685.0,603.6666666666666,25.66666666666663
219,1695.0,593.3333333333334,13.666666666666629
220,1705.0,581.0,41.0
221,1715.0,591.6666666666666,15.666666666666629
222,1725.0,592.0,18.0
223,1735.0,574.0,31.0
224,1745.0,585.3333333333334,8.333333333333371
225,1755.0,582.0,15.0
226,1765.0,601.0,11.0
227,1775.0,605.0,9.0
228,1785.0,592.3333333333334,36.66666666666663
229,1795.0,585.3333333333334,17.66666666666663
230,1805.0,615.3333333333334,25.33333333333337
231,1815.0,595.0,11.0
232,1825.0,607.3333333333334,11.666666666666629
233,1835.0,578.0,11.0
234,1845.0,623.3333333333334,29.66666666666663
235,1855.0,600.0,22.0
236,1865.0,598.0,29.0
237,1875.0,585.3333333333334,9.666666666666629
238,1885.0,584.0,15.0
239,1895.0,622.3333333333334,12.333333333333371
240,1905.0,591.0,24.0
241,1915.0,619.3333333333334,19.66666666666663
242,1925.0,570.3333333333334,4.666666666666629
243,1935.0,587.6666666666666,34.66666666666663
244,1945.0,607.0,16.0
245,1955.0,607.6666666666666,8.333333333333371
246,1965.0,592.0,25.0
247,1975.0,623.3333333333334,16.66666666666663
248,1985.0,607.0,10.0
249,1995.0,619.6666666666666,29.33333333333337
250,2005.0,627.6666666666666,30.33333333333337
251,2015.0,615.3333333333334,18.33333333333337
252,2025.0,629.6666666666666,48.33333333333337
253,2035.0,622.3333333333334,17.33333333333337
254,2045.0,615.3333333333334,32.66666666666663
255,2055.0,656.6666666666666,35.66666666666663
256,2065.0,618.6666666666666,26.66666666666663
257,2075.0,632.3333333333334,7.666666666666629
258,2085.0,630.0,34.0
259,2095.0,658.3333333333334,19.33333333333337
260,2105.0,618.6666666666666,15.666666666666629
261,2115.0,646.0,22.0
262,2125.0,661.0,30.0
263,2135.0,643.0,20.0
264,2145.0,668.6666666666666,14.333333333333371
265,2155.0,661.3333333333334,44.33333333333337
266,2165.0,683.6666666666666,29.66666666666663
267,2175.0,674.0,33.0
268,2185.0,660.0,35.0
269,2195.0,683.6666666666666,4.333333333333371
270,2205.0,704.3333333333334,11.333333333333371
271,2215.0,683.0,34.0
272,2225.0,712.0,5.0
273,2235.0,713.3333333333334,10.666666666666629
274,2245.0,710.6666666666666,7.333333333333371
275,2255.0,742.3333333333334,25.33333333333337
276,2265.0,727.0,31.0
277,2275.0,714.0,14.0
278,2285.0,743.3333333333334,14.666666666666629
279,2295.0,711.0,43.0
280,2305.0,758.3333333333334,22.33333333333337
281,2315.0,778.3333333333334,10.333333333333371
282,2325.0,759.3333333333334,34.33333333333337
283,2335.0,754.3333333333334,27.66666666666663
284,2345.0,769.3333333333334,8.666666666666629
285,2355.0,745.6666666666666,51.33333333333337
286,2365.0,770.6666666666666,36.33333333333337
287,2375.0,770.6666666666666,39.66666666666663
288,2385.0,778.6666666666666,16.66666666666663
289,2395.0,761.6666666666666,7.333333333333371
290,2405.0,771.3333333333334,6.666666666666629
291,2415.0,777.0,17.0
292,2425.0,755.6666666666666,35.66666666666663
293,2435.0,781.6666666666666,16.33333333333337
294,2445.0,786.6666666666666,28.33333333333337
295,2455.0,798.6666666666666,19.33333333333337
296,2465.0,779.6666666666666,17.66666666666663
297,2475.0,782.0,20.0
298,2485.0,749.6666666666666,22.66666666666663
299,2495.0,785.6666666666666,47.33333333333337
300,2505.0,744.6666666666666,40.33333333333337
301,2515.0,758.6666666666666,4.666666666666629
302,2525.0,811.3333333333334,9.666666666666629
303,2535.0,755.3333333333334,31.66666666666663
304,2545.0,746.6666666666666,36.33333333333337
305,2555.0,732.3333333333334,18.66666666666663
306,2565.0,772.3333333333334,26.66666666666663
307,2575.0,757.0,19.0
308,2585.0,747.0,27.0
309,2595.0,765.0,24.0
310,2605.0,777.6666666666666,43.33333333333337
311,2615.0,761.0,9.0
312,2625.0,743.0,24.0
313,2635.0,763.6666666666666,20.33333333333337
314,2645.0,729.0,30.0
315,2655.0,736.3333333333334,28.66666666666663
316,2665.0,727.0,44.0
317,2675.0,709.6666666666666,19.33333333333337
318,2685.0,731.6666666666666,50.33333333333337
319,2695.0,716.6666666666666,28.33333333333337
320,2705.0,701.0,20.0
321,2715.0,689.3333333333334,11.666666666666629
322,2725.0,678.6666666666666,44.33333333333337
323,2735.0,713.0,13.0
324,2745.0,713.0,17.0
325,2755.0,697.0,30.0
326,2765.0,674.3333333333334,44.33333333333337
327,2775.0,697.6666666666666,26.33333333333337
328,2785.0,682.0,20.0
329,2795.0,672.6666666666666,55.33333333333337
330,2805.0,662.3333333333334,16.33333333333337
331,2815.0,676.3333333333334,9.333333333333371
332,2825.0,650.6666666666666,19.66666666666663
333,2835.0,677.3333333333334,22.33333333333337
334,2845.0,678.3333333333334,11.333333333333371
335,2855.0,679.0,32.0
336,2865.0,674.0,35.0
337,2875.0,657.6666666666666,17.66666666666663
338,2885.0,638.3333333333334,18.33333333333337
339,2895.0,657.0,17.0
340,2905.0,642.0,45.0
341,2915.0,622.3333333333334,24.33333333333337
342,2925.0,643.0,13.0
343,2935.0,648.3333333333334,5.666666666666629
344,2945.0,633.3333333333334,10.666666666666629
345,2955.0,664.0,21.0
346,2965.0,624.6666666666666,32.33333333333337
347,2975.0,626.0,16.0
348,2985.0,627.6666666666666,34.66666666666663
349,2995.0,621.0,24.0
350,3005.0,630.3333333333334,19.33333333333337
351,3015.0,618.3333333333334,41.33333333333337
352,3025.0,611.3333333333334,22.66666666666663
353,3035.0,606.3333333333334,23.33333333333337
354,3045.0,640.3333333333334,14.666666666666629
355,3055.0,622.3333333333334,5.666666666666629
356,3065.0,588.6666666666666,15.666666666666629
357,3075.0,598.0,9.0
358,3085.0,628.0,24.0
359,3095.0,631.0,32.0
360,3105.0,597.0,10.0
361,3115.0,597.0,23.0
362,3125.0,627.6666666666666,10.333333333333371
363,3135.0,596.6666666666666,34.66666666666663
364,3145.0,602.0,22.0
365,3155.0,584.0,9.0
366,3165.0,598.6666666666666,26.33333333333337
367,3175.0,567.3333333333334,6.333333333333371
368,3185.0,571.0,9.0
369,3195.0,597.6666666666666,57.33333333333337
370,3205.0,578.6666666666666,66.66666666666663
371,3215.0,587.6666666666666,29.66666666666663
372,3225.0,602.0,21.0
373,3235.0,551.0,46.0
374,3245.0,568.0,11.0
375,3255.0,587.3333333333334,26.66666666666663
376,3265.0,547.0,19.0
377,3275.0,582.3333333333334,60.33333333333337
378,3285.0,574.0,13.0
379,3295.0,567.0,36.0
380,3305.0,562.6666666666666,53.66666666666663
381,3315.0,585.6666666666666,50.66666666666663
382,3325.0,577.3333333333334,22.33333333333337
383,3335.0,577.0,24.0
384,3345.0,570.3333333333334,20.66666666666663
385,3355.0,566.0,15.0
386,3365.0,570.0,20.0
387,3375.0,538.6666666666666,27.66666666666663
388,3385.0,579.3333333333334,0.6666666666666288
389,3395.0,565.0,18.0
390,3405.0,576.0,5.0
391,3415.0,581.3333333333334,10.666666666666629
392,3425.0,586.6666666666666,28.66666666666663
393,3435.0,559.6666666666666,17.66666666666663
394,3445.0,564.6666666666666,32.66666666666663
395,3455.0,551.6666666666666,22.33333333333337
396,3465.0,574.6666666666666,4.333333333333371
397,3475.0,524.0,29.0
398,3485.0,563.3333333333334,29.66666666666663
399,3495.0,550.6666666666666,27.33333333333337
400,3505.0,566.0,26.0
401,3515.0,579.6666666666666,58.66666666666663
402,3525.0,536.0,17.0
403,3535.0,545.6666666666666,19.33333333333337
404,3545.0,551.6666666666666,37.33333333333337
405,3555.0,565.6666666666666,4.333333333333371
406,3565.0,573.0,48.0
407,3575.0,563.3333333333334,7.666666666666629
408,3585.0,545.3333333333334,40.66666666666663
409,3595.0,557.0,9.0
410,3605.0,550.0,17.0
411,3615.0,554.3333333333334,19.33333333333337
412,3625.0,550.3333333333334,4.666666666666629
413,3635.0,539.3333333333334,13.333333333333371
414,3645.0,543.6666666666666,12.666666666666629
415,3655.0,570.0,33.0
416,3665.0,550.6666666666666,14.666666666666629
417,3675.0,533.0,19.0
418,3685.0,557.3333333333334,45.33333333333337
419,3695.0,545.6666666666666,9.666666666666629
420,3705.0,582.3333333333334,16.33333333333337
421,3715.0,547.0,34.0
422,3725.0,519.6666666666666,11.666666666666629
423,3735.0,538.0,9.0
424,3745.0,545.6666666666666,53.33333333333337
425,3755.0,536.3333333333334,47.33333333333337
426,3765.0,549.0,20.0
427,3775.0,528.0,8.0
428,3785.0,540.6666666666666,16.66666666666663
429,3795.0,551.6666666666666,32.33333333333337
430,3805.0,539.6666666666666,4.333333333333371
431,3815.0,515.0,15.0
432,3825.0,549.6666666666666,30.33333333333337
433,3835.0,542.3333333333334,29.33333333333337
434,3845.0,547.6666666666666,31.66666666666663
435,3855.0,515.0,31.0
436,3865.0,551.6666666666666,14.333333333333371
437,3875.0,515.6666666666666,15.666666666666629
438,3885.0,540.0,38.0
439,3895.0,524.3333333333334,10.666666666666629
440,3905.0,532.3333333333334,18.33333333333337
441,3915.0,529.3333333333334,28.66666666666663
442,3925.0,529.6666666666666,15.666666666666629
443,3935.0,538.0,6.0
444,3945.0,542.3333333333334,1.6666666666666288
445,3955.0,523.3333333333334,15.666666666666629
446,3965.0,532.3333333333334,39.33333333333337
447,3975.0,517.0,17.0
448,3985.0,508.3333333333333,11.666666666666686
449,3995.0,548.0,40.0
450,4005.0,526.6666666666666,29.33333333333337
451,4015.0,523.0,21.0
452,4025.0,523.0,18.0
453,4035.0,524.6666666666666,15.666666666666629
454,4045.0,518.3333333333334,16.66666666666663
455,4055.0,542.0,41.0
456,4065.0,547.0,7.0
457,4075.0,533.6666666666666,18.33333333333337
458,4085.0,532.6666666666666,23.66666666666663
459,4095.0,528.0,7.0
460,4105.0,521.6666666666666,28.33333333333337
461,4115.0,527.3333333333334,21.33333333333337
462,4125.0,521.3333333333334,30.33333333333337
463,4135.0,538.3333333333334,22.66666666666663
464,4145.0,535.0,14.0
465,4155.0,520.3333333333334,30.66666666666663
466,4165.0,508.6666666666667,32.333333333333314
467,4175.0,541.3333333333334,27.33333333333337
468,4185.0,526.3333333333334,43.33333333333337
469,4195.0,537.3333333333334,23.33333333333337
470,4205.0,498.0,3.0
471,4215.0,531.0,21.0
472,4225.0,522.6666666666666,7.333333333333371
473,4235.0,520.6666666666666,12.333333333333371
474,4245.0,514.6666666666666,24.33333333333337
475,4255.0,520.3333333333334,28.66666666666663
476,4265.0,538.0,33.0
477,4275.0,514.3333333333334,35.66666666666663
478,4285.0,520.0,18.0
479,4295.0,517.3333333333334,27.66666666666663
480,4305.0,514.0,16.0
481,4315.0,507.6666666666667,39.333333333333314
482,4325.0,515.3333333333334,12.333333333333371
483,4335.0,505.0,21.0
484,4345.0,542.3333333333334,14.666666666666629
485,4355.0,514.0,3.0
486,4365.0,523.6666666666666,21.66666666666663
487,4375.0,519.6666666666666,11.666666666666629
488,4385.0,518.3333333333334,31.33333333333337
489,4395.0,535.0,10.0
490,4405.0,518.6666666666666,13.666666666666629
491,4415.0,525.6666666666666,12.333333333333371
492,4425.0,532.6666666666666,19.66666666666663
493,4435.0,534.0,12.0
494,4445.0,502.3333333333333,35.666666666666686
495,4455.0,512.3333333333334,15.666666666666629
496,4465.0,538.3333333333334,12.666666666666629
497,4475.0,540.6666666666666,40.66666666666663
498,4485.0,497.0,8.0
499,4495.0,515.3333333333334,30.33333333333337
500,4505.0,517.6666666666666,33.66666666666663
501,4515.0,512.6666666666666,16.33333333333337
502,4525.0,516.0,19.0
503,4535.0,492.6666666666667,24.333333333333314
504,4545.0,482.3333333333333,10.666666666666686
505,4555.0,510.0,36.0
506,4565.0,522.3333333333334,28.66666666666663
507,4575.0,505.6666666666667,12.666666666666686
508,4585.0,501.6666666666667,19.666666666666686
509,4595.0,515.0,21.0
510,4605.0,490.6666666666667,48.666666666666686
511,4615.0,503.0,31.0
512,4625.0,491.0,16.0
513,4635.0,513.3333333333334,19.33333333333337
514,4645.0,510.6666666666667,4.333333333333314
515,4655.0,519.6666666666666,40.66666666666663
516,4665.0,518.3333333333334,27.33333333333337
517,4675.0,506.3333333333333,6.666666666666686
518,4685.0,512.0,39.0
519,4695.0,518.3333333333334,22.33333333333337
520,4705.0,515.0,22.0
521,4715.0,512.0,23.0
522,4725.0,485.3333333333333,13.333333333333314
523,4735.0,518.0,11.0
524,4745.0,510.0,25.0
525,4755.0,494.6666666666667,19.333333333333314
526,4765.0,485.6666666666667,26.333333333333314
527,4775.0,492.0,11.0
528,4785.0,526.0,25.0
529,4795.0,499.0,28.0
530,4805.0,523.6666666666666,11.666666666666629
531,4815.0,491.3333333333333,16.666666666666686
532,4825.0,508.0,19.0
533,4835.0,496.0,21.0
534,4845.0,508.3333333333333,32.333333333333314
