,ADC channel,average,error
646,5965.0,38.333333333333336,11.333333333333336
647,5975.0,34.333333333333336,4.666666666666664
648,5985.0,31.666666666666668,5.666666666666668
649,5995.0,32.666666666666664,3.6666666666666643
650,6005.0,37.666666666666664,10.333333333333336
651,6015.0,30.0,8.0
652,6025.0,31.666666666666668,15.333333333333332
653,6035.0,37.666666666666664,8.333333333333336
654,6045.0,32.0,1.0
655,6055.0,35.0,3.0
656,6065.0,39.333333333333336,3.3333333333333357
657,6075.0,34.0,14.0
658,6085.0,33.666666666666664,3.6666666666666643
659,6095.0,33.333333333333336,4.666666666666664
660,6105.0,32.0,9.0
661,6115.0,28.666666666666668,7.666666666666668
662,6125.0,30.333333333333332,8.666666666666668
663,6135.0,32.666666666666664,9.666666666666664
664,6145.0,37.333333333333336,2.3333333333333357
665,6155.0,34.0,4.0
666,6165.0,31.0,4.0
667,6175.0,32.666666666666664,7.666666666666664
668,6185.0,31.0,5.0
669,6195.0,31.666666666666668,3.666666666666668
670,6205.0,39.0,5.0
671,6215.0,33.333333333333336,0.6666666666666643
672,6225.0,31.666666666666668,2.333333333333332
673,6235.0,32.0,5.0
674,6245.0,31.0,9.0
675,6255.0,32.333333333333336,2.6666666666666643
676,6265.0,28.666666666666668,2.333333333333332
677,6275.0,37.0,7.0
678,6285.0,34.666666666666664,3.3333333333333357
679,6295.0,31.333333333333332,5.333333333333332
680,6305.0,36.333333333333336,4.666666666666664
681,6315.0,31.333333333333332,4.333333333333332
682,6325.0,29.666666666666668,2.333333333333332
683,6335.0,30.0,2.0
684,6345.0,34.333333333333336,3.6666666666666643
685,6355.0,32.0,4.0
686,6365.0,30.666666666666668,7.666666666666668
